STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,YEAR_POPES_SUB_006,Year at 30 June,SEX_POPES_SUB_006,Sex,AGE_POPES_SUB_006,Age,AREA_POPES_SUB_006,Area,OBS_VALUE,Observation value
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",327400,,3190,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",327500,,2390,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",327600,,4020,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",327700,,3330,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",327800,,1670,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",327901,,2310,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",327902,,3160,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",328001,,2400,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",328100,,440,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",328200,,2460,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",328300,,2850,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",328400,,2850,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",328500,,2830,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",328600,,4390,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",328700,,1340,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",328800,,280,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",328900,,4400,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",329001,,820,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",329002,,1130,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",329100,,3820,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",329200,,3010,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",329300,,2220,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",329400,,2260,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",329500,,2190,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",329600,,1530,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",329700,,2800,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",329800,,2680,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",329900,,2120,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",330000,,2500,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",330100,,3490,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",330200,,3350,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",330300,,3190,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",330400,,2960,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",330500,,2380,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",330600,,2430,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",330700,,60,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",330800,,2790,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",330900,,1320,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",331000,,1260,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",331100,,3260,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",331200,,2440,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",331300,,3530,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",331400,,2500,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",331500,,500,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",331600,,70,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",331700,,3270,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",331801,,1110,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",331900,,2310,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",332000,,3870,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",332100,,2070,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",332200,,940,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",332301,,0,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",332400,,1820,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",332501,,3180,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",332601,,0,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",332700,,3550,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",332801,,270,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",332901,,1650,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",333000,,0,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",333100,,1230,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",333201,,560,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",333300,,720,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",333400,,0,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",333500,,770,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",333600,,210,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",333700,,1270,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",333800,,1340,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",333901,,1250,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",334001,,3150,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",334100,,1560,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",334200,,1900,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",334300,,980,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",334400,,1740,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",334501,,3870,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",334601,,2450,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",334700,,1480,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",334801,,50,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",334901,,4620,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",335001,,2380,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",335101,,3850,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",335201,,2930,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",335202,,2730,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",335301,,1670,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",335302,,2570,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",335400,,2720,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",335501,,5870,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",335502,,5330,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",335600,,2050,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",TOTALALLAGES,"Total people, age",335701,,2540,
